name,filename,mapId,mapUid,bronzeScore,silverScore,goldScore,authorScore
$iDeep Winter,918B1D164EA4104FF91DF8A0FDF9378FF343996677E6E6C5B1FC5897AE2CDB6CB489D7D1F650744DF3ED648F5A6942FF.Map.Gbx,4592b3d0-a7c1-4e14-9c4b-d2cc6cac849f,OFtmQ9d80OPdainV6ZAyHFnBHO9,66000,53000,47000,43824
$3F8Viridi Gramina,Viridi Gramina.Map.Gbx,38a2d625-f245-404c-9928-1ae956ff82b9,OigEg1_WXbL6KNbtRg40kC2qra2,70000,56000,49000,46158
$o$FF0S$FF5u$FFAn$FFF $FFFR$EFEa$DFDy$CFCs,Sun Rays.Map.Gbx,a372ee97-a722-466e-9a2c-0f5a6a80abd8,oIGMOmu2HRHvmiDkINIufJiZICi,71000,57000,51000,47196
$o$808AXOLOTL $ab3MAZE,588E10EFC60795F0BAEDB47705EB2996BC9B620465A2444E0FC03BB8AE02BBCCE23E52159BBD2BE5CCF887A384625F9B.Map.Gbx,3c7e9eb8-0a02-495d-a10e-c0781d924789,OTlScBYcn0bNiI7avq8BFn5MMVm,71000,57000,50000,46969
$w$o$33fsapr$0ffi$33fst$0ffi,sapristi.Map.Gbx,c46eb341-b050-41ee-ae52-cdffb436923d,OUkIwq2gKsrdD0LvzdR81d07r2h,65000,52000,46000,43255
$s$c7cJ$c7bapa$c8bn Vib$c9bes,Japan Vibes.Map.Gbx,1120f3ad-341f-4692-b18b-5004b7f7328e,P8SnQxX6a7EdH1STKOzxIjOKA38,68000,55000,49000,45286
$960M$850a$750c$640h$540i$430n$330a,Machina.Map.Gbx,3ddae7df-cbf5-4624-90ec-4bd85ebd6faa,pRhoqBmtsAfj4NdWbkUsAk3mBL1,62000,50000,44000,41108
$s$06eA$07db$07ca$08bn$08ad$099o$0a8n$0a7e$0b6d $0b5I$0c4s$0c3l$0d2a$0d1n$0e0d,Abandoned Island.Map.Gbx,a9e842f4-d2fa-4f24-a3a5-df80cf8abde1,pu3DYQxYC2txNUQG_icwMo2sXUk,72000,58000,51000,47906
$o$390MTC - $FC0Dawn Forest,MTC - Dawn Forest.Map.Gbx,19648335-5d51-4ff4-add7-9e326b791078,pz2yFUAl6TdYa1L87NbvUQC4eOl,56000,45000,39000,36724
$s$0CFm$1CFi$2CEl$4CEl$5CEe$6CEn$7CDn$8CDi$ACDu$BCCm$CCC,millennium.Map.Gbx,05d611aa-25c3-47e7-b695-0dca069f2b5f,R5bZf5QUFjKSN767_xC1GT4yVka,67000,54000,47000,44197
Vortioxetin,Vortioxetin.Map.Gbx,9dc5253d-9f5f-4189-934b-c7b60fe9a550,rCfTUF_cqqBWsUKVjBL99IiJxLl,106000,85000,75000,70374
$3CFEcume,Ecume.Map.Gbx,ad5a3da2-7231-4456-bfc0-8212a0d48c5b,RfqffAiRcamp5ipZF8sNyzOwHlm,53000,43000,38000,35312
$i$o$f33Crescendo,Crescendo.Map.Gbx,2bcefb05-4625-47cb-ac73-e3b1e7c4f377,ruFcz_tcTFj5Cte2kS4IhUL5CU7,71000,57000,50000,46988
WHITEOUT,Whiteout.Map.Gbx,ba26bd32-4f94-4fde-986c-39889837f140,SbTSHqPoHQ5nfU2z7lujGWjUwch,69000,56000,49000,45964
$i$o$f90Piranha $39fBite,Piranha Bite.Map.Gbx,f7ff8189-87f4-47f0-a9ac-2bc8e2ca41a8,SDseDzNRMFSz3D_MPCXjiZPnyV0,70000,56000,50000,46244
Snowfall,Snowfall.Map.Gbx,2aed2322-033d-449b-a771-24d25f9f84dd,sOMNqV0zX0kU3oCFQdnjyoFe_j7,77000,61000,54000,50724
$sAtoll Freight,Atoll Freight.Map.Gbx,ef39bede-446d-4636-bb82-797f8bbd55de,sUrkh0uw2PZwgNVSbkn3q6jYot2,90000,75000,65000,60885
$47FViking village,Viking village.Map.Gbx,1a970c70-214f-45b3-b628-732e75df5697,SzM4pl4ntpZbd1rp34R83Ga8a9e,72000,58000,51000,47646
$fff$i$F93Ev$E83o$E82l$D72vi$C62n$C61g$B51 M$A41i$A40n$930ds,Evolving Minds.Map.Gbx,077b5623-f3f0-4a4c-a744-b568f1e30cb1,T8rBTTSWd5cGXSeM8Ol0irxXq_l,60000,48000,43000,39892
$n$o$i$5ca Inwards,Inwards.Map.Gbx,4178b176-6409-4ee6-9614-2fa9d75d780e,TBWXlRZpYFMIoXZNQ6uRWcEBSze,57000,46000,40000,37661
$sViridescent,Viridescent.Map.Gbx,356222f8-6544-4ade-9924-a6d7ebf729cc,tHoRQLOInh2DuT3PyDuEYpKRcWb,70000,56000,50000,46252
$s$003I$014L$015L$026$FFF-$027C$038O$039N$039C$049E$059I$068V$078E$088D,ILL-CONCEIVED.Map.Gbx,d1635da8-f1ab-4b4f-afd4-d8c496bd55e3,tPWbmQZNmeg5JTEg3Yg3Kumfiud,65000,52000,46000,42780
Escape Velocity,Escape Velocity.Map.Gbx,74359bb4-e215-4f19-b7a1-43f2bbedc571,UE9Cq9KDhaOk0Lfq8ixMgaPRt87,62000,50000,44000,41082
green belt,green belt.Map.Gbx,2b24fb23-444e-4c72-a4f9-94ace48b49d2,v3YJgrB3dOc3t6z_WcYIiv1bel6,63000,51000,45000,41972
$s$39CWi$2ADnt$1BEer$0CF H$0CFo$3DFl$5DFi$8EFd$AEFa$DFFy$FFFs,Winter Holidays.Map.Gbx,5fb28546-7c78-4c98-a19c-1339aacd6233,VGqzY6cGbMnBk2UkjR2nKAOQMue,78000,62000,55000,51525
$c11R$fefedp$fdfe$ecea$eber$dadl $c11R$fefes$eceo$eber$dadt,5C9D127A703E640C23C924D0AB635D3D2A5E0AAD03CA289A53FDBAD4797066EB385719B24CF53985ECF972F79822A2C4.Map.Gbx,c8d7524d-acd2-4937-808a-49216a8fe950,vkfvtinUVSRYlxf4Fh2TZpqQBn1,74000,60000,53000,49247
Rio,Rio.Map.Gbx,974e7c19-348f-43fd-8dea-a15e0c03966c,w2BDJZNU5rpsnFWVMrVdmFO3aZc,74000,60000,53000,49172
$n$o$i$6FB Healing,Healing.Map.Gbx,6de92c54-62ae-49a9-9323-9d95481a434e,W96BTjncU2Gj9mf8yAPtoTtxysi,74000,59000,52000,48868
$w$234satisf$fffice $f50[ mtc ],satisfice [ mtc ].Map.Gbx,da0c0582-8fb8-4eea-9d99-ce867cc18bc2,WNaCELKSRttjgB0rBc4OHUVahab,56000,45000,40000,37039
$006G$106e$206t$306c$406h$fe5a_$112Anomaly,Getcha_Anomaly.Map.Gbx,0cf9d023-8118-4555-948a-f8eddfcc4f41,wX53Y6BIXqw0khoJKs4nP_mO0La,72000,58000,51000,47997
Plastech,Plastech.Map.Gbx,29530142-6365-47cd-afdc-f0a9d9d6f663,XAQvOp_itK8QMBpQnxlDkJAWZkc,49000,39000,35000,32290
#ruinzz,#ruinzz.Map.Gbx,f13c25f7-333b-41ed-b1d3-5ebcd83afef8,xbe_2ty1gx1xygibU21yT3BRf66,50000,47000,44000,42925
$w$s$356Forsaken,Forsaken.Map.Gbx,61e40d4e-255a-454c-9841-ef80df3c908e,xBKWkIvFHqnGbolj03Cv3vwVsk0,67000,54000,48000,44408
$s$e63C$d63a$d73j$c74a$c84r$b84a$b95n$a95a,Cajarana.Map.Gbx,47fd92df-d96a-4209-a8ba-c04078ad9ae0,xUyRwfSzb3xrsz2hmUima7IW633,77000,61000,54000,50785
Re-Mixed,Re-Mixed.Map.Gbx,dee29ee8-994b-4765-a938-34390e9422da,yFNgdbzFLKZGG4jOjsnZAnYaTaf,69000,55000,49000,45454
$F6FM$F8FT$F9FC - $3CFY$2DFe$1EFt$0FFi,MTC - Yeti.Map.Gbx,0bacd36a-82e4-491b-b044-f90a437f6eaf,Yl7ErXWnPGTESGuyzE6SIcH0pN7,66000,53000,47000,43418
$w$o$i$fffP$effi$cffx$bffe$9efl $8efC$6efh$5efi$3efl$2efl,Pixel Chill.Map.Gbx,642e569a-0184-4a7c-97ac-2744fc4c027d,YsUjyPfZZ7OZD8CSw8ELe68SxZg,56000,45000,40000,36862
$i$s$dddplastique,plastique.Map.Gbx,d4486c95-0517-4d6e-bf74-860f7f6d3d3c,ywXncceZjgye9FhpUGcHPyDu3k,56000,45000,40000,36945
$s$i$003R$125E$246C$368K$589L$69BE$7BCS$8DES$9FF ,RECKLESS .Map.Gbx,12f04c49-70e2-42c6-a9ef-b8d2970b665c,ZHuVbYrSkocHpCxYo5I_MOZr6e6,56000,45000,40000,36828
$6ffRidge,Ridge.Map.Gbx,8a163fc0-6fff-4935-b10b-7fb9af040091,zxNcj668HinDXBA9MC8ANcJ2zz9,90000,72000,64000,59818
$0FFヨBǕK$9FFヨCЇ,ヨBǕKヨCЇ.Map.Gbx,5fb172e6-c287-4ddc-8e97-026a931bab4a,_Hzh1CbvNriSNbFatmVYwdmQxci,53000,42000,38000,34913
$f80Raikanna,Raikanna.Map.Gbx,41269133-7c28-4d55-beab-91da707f12b2,_mvQnSFLaU7NqZZgBNvzmiaoBF,68000,55000,48000,45143
$s$F50Fur$F40y Ro$F30ad,Fury Road.Map.Gbx,2e1f41c6-efc4-4ea8-b71d-a4cb82dfed85,0ofs3VW6ceAhamlWy0wimJxb7Pc,67000,54000,48000,44414
$s$n$o$333Gravemind,Gravemind.Map.Gbx,952721ef-99d4-4550-80b3-3e8a511a2dc5,1kdgbrAGKDPGiIKKpxGdtZEYIJa,75000,60000,53000,49765
$i$s$o$w$6b2Botanic $a22Park,Botanic Park.Map.Gbx,804a0c1a-ce20-4071-b332-c9b547951f1c,1mZbG5w5xW1SZFJuFmVffbOZq01,76000,61000,54000,50218
$i$FC0Through $390the $CFFseasons ,Through the seasons .Map.Gbx,844f479a-1927-45f4-af4c-7a8cac5d8ff1,2SwTOCIFjqvsU6oqXqi0VJ9kH7c,61000,49000,43000,40056
$i$w$50fDrowning Obstacle,Drowning Obstacle.Map.Gbx,b6b48661-c505-4be9-b2de-91b542b51072,3DiiVjPBqQvah20BRX7SLBgeES5,67000,53000,47000,44105
$o$n$d84T$c84e$c94r$b94r$ba4a,Terra.Map.Gbx,8acbc5e2-bad6-4665-bcf4-80a8450ed491,4Suou1rMHSadW9nGCQ_yyVZ0Dji,72000,58000,51000,47625
$s$0FFΛ$1EF $1DFe$2CF $2BFt$3AF $49Fh$48F $57Fe$56F $65Fr$74F $73F $82F $81FS$90F $90Fy $A0Fs $B0Ft e$C0F m$D0F  ($E0Fぺオ$F0F偉）,Λ e t h e r   S y s t e m  (ぺオ偉）.Map.Gbx,692138ab-7506-4e1f-8959-fafc9170ab30,5TWusXRcfILbhX2V1MDlsoc4xx0,53000,42000,37000,34723
Lunar Expedition,Lunar Expedition.Map.Gbx,c04a0bda-7071-405a-94c5-b69e7dfead60,6BLDo5l4BwH2gl1s5mrCPFz_yac,65000,55000,45000,42002
$o$i$b64L$b63o$b72n$b81e $c91C$b92o$a93u$9a4n$8b5t$8b6r$8b7y,253528071BB0E68303E42AB56337BE864CE786ABED624EC47782FCED21EF7438AAE7BD238B1303D5220A128FBD94FEF8.Map.Gbx,6e3e2065-dc5e-49d0-85b9-3fca933b82fb,7loXNVgk9qAeWCe79BfvYiyBeT6,61000,49000,43000,40423
$DBD$o$sVa$CCDlk$CDEyr$BEEia,Valkyria.Map.Gbx,7b96ec83-9a13-4eb2-8cf5-d095a2b6c024,8c2CFwdMOannzGENCstCmKo4FJe,78000,62000,55000,51603
$i$s$F0CF$F1Aa$F27i$F45r$F52y$F60 $F60D$F63r$F66i$F69ft 2,Fairy Drift 2.Map.Gbx,20a23367-fd63-4c17-830a-35a0c6f38711,8CEHH3RbN4PqTz6S8CP5FZTDzsd,72000,58000,51000,47878
$fc0P$ec0a$dc0l$cc0m $bb0B$ab0e$9b0a$8b0c$7b0h $7a0R$6a0a$5a0c$4a0e$390w$290a$190y,Palm Beach RaceWay.Map.Gbx,e10be971-8cc9-4409-9576-43215e1782bc,a1BD0mndUVhvDZtmmL1phiIvHsa,61000,49000,43000,40026
$s$0CFSoaring $FFF|  $6F6Terrace,soaring-terrace_(22495).Map.Gbx,c08f187f-84e7-4f03-8556-d65232a1c287,aqVLy39RWWKPXl3OzyhrDuEwOPh,42000,34000,30000,27538
$o$n$ffaElysian,Elysian.Map.Gbx,5a4c18e4-da7f-4f85-8e49-bc6e4a184fb6,bQ7oH87e0KcIYm31sD07go9Ncom,69000,56000,49000,45912
$s$606Night$906Fall,NightFall.Map.Gbx,5e09dc32-593b-42b9-adf1-f7bee26b0059,BWvxAnWwHo57btmzymPfLJyKySc,63000,50000,44000,41504
$iTomorrow's World,Tomorrow_s World.Map.Gbx,0f79e55a-17c6-470a-bf87-d90c0476332d,cAHkdJANldHpwBmkcciFmydvzNf,85000,68000,60000,56418
$s$C00D$C10r$D20ag$D30o$D40n$E50's$E60 $E70L$F80ai$F90r,Dragon's Lair.Map.Gbx,bbc6e9fa-bf7a-4dcc-8004-9ebdd6fa1b85,CyqAfs48f54j774YxpLO8dc88Zm,75000,60000,53000,49343
$3F0Vert$zDause,VertDause.Map.Gbx,e08b9bc2-9563-4756-b1f2-32c29327afb6,DfELGFUEFYKl6vriJ59Btr0GDOb,58000,47000,41000,38618
$s$99CB$fffoxed FS,Boxed FS.Map.Gbx,e0a06fc3-d118-49a2-9017-4263b7709053,dFTt1FHY1L4fs7Sz3nnSiiIX4i6,64000,51000,45000,42062
$o$b$s$fc0Desert $000Speed,Desert Speed.Map.Gbx,d1cb4430-c85d-49d4-832c-cbda8c02b332,Dkpa31IM_fj9WYQtxwCDGgZ9ROm,83000,67000,59000,55070
$w$i$fffDri$000f$ffft $000n' $c44Cher$000r$c44y Blossom,Drift n' Cherry Blossom.Map.Gbx,475b036c-76d4-44b8-b1bc-213502694309,dvaF4fe9jU0tTotw1TmeEMwbbo5,54000,44000,39000,35961
$4fa$wRapture,Rapture.Map.Gbx,926ecdb0-af67-4b47-b71b-d840df23c997,EBf9h1Wzz9psxqIg6Ys_ysjJL50,47000,38000,34000,31257
$n$o$fffMTC - $080G$070r$060ee$040n $653C$542a$431ny$320on,MTC - Green Canyon.Map.Gbx,fe52cce7-4885-4821-a79e-b7bcf77eb177,ee9OIkfHPZCRSPw8KOPOlTcwpt5,70690,55690,46690,43598
$FFFHide$FC4out,Hideout.Map.Gbx,e6029152-58fb-49b7-9608-4cac56386484,FHsmuM4Zl1SyRak4mc6ngFXXII1,40000,32000,28000,26206
$o$0ffFrosty $fffAirfield,Frosty Airfield.Map.Gbx,eb49ef56-3eeb-4301-883e-0c1e449088a7,FifNsJlceTxAoTBA03apOzlvYHb,53000,42000,37000,34815
$o$s$0F9R$3E7E$6D5T$9C4R$CB2O$FA0 $FA0D$F84R$F58I$F3BF$F0FT,RETRO DRIFT.Map.Gbx,0a679306-f359-409c-887e-bd4d60b577c6,FU_QSyvEacqKEDiohSL0EpxCnPf,45000,36000,32000,29445
SandyDunes,SandyDunes.Map.Gbx,46f4ba50-9e9c-4401-97c9-9bebdb87d4a7,fufwteAH1GO0OXFIgZ8fjfseSya,80000,64000,56000,52701
$o$s$020H$040i$060ll $350d$360o$380w$3c0n $019C$0ff07 $9994,Hill down C07 4.Map.Gbx,d1790a80-1f43-4f13-8beb-106b7112a766,FUUWx1S75h02ihd94nsT6556xTl,67000,53000,47000,44142
$fff$o Slice of Life $f55[V2],Slice of Life [V2].Map.Gbx,73f594fb-9e31-4a51-84d8-58dbc32633c1,GaJSQYkY83vjkVuSA0FQtMkBbra,78000,62000,55000,51415
Green washing 2,Green washing 2.Map.Gbx,35e5b825-ae59-461c-9b0e-1b1bbeabd0ad,gLb9s648awJ9kWpc2pA5oXW2us5,57000,46000,41000,37895
$s$o$n$6C0L$7C0u$8D0m$9D0i$9E0n$AE0o$BF0u$CF0s,Luminous.Map.Gbx,c87e8c29-78f7-4270-8d39-07fb364d5ae3,Har3U7XtQ5HkVEAx3IhKW5qxE7b,57000,46000,41000,37904
$s$o$F0CDél$FE8után,Délután.Map.Gbx,86226bbe-8a15-4c65-9121-58c3e39628dc,I3gfRBQEgryi_nt0svuPuUcQz1,62000,50000,44000,41263
$3FFFire$FFFfly,Firefly.Map.Gbx,4e3ee298-768f-401d-ac15-3ec81bab9557,IAiepqIuVmr_w7SeRcJEd7vAR61,47000,38000,33000,30968
MTC | $9F9O$CF9a$FF9s$FF9i$FF0s,MTC _ Oasis.Map.Gbx,628e2281-f5e0-43fe-988b-3dc38fb42150,iSPis_Q1pkJhRn8mD3WJFaaHg2f,80000,64000,57000,53327
$s$fc0Canyon$fff Nascar,Canyon Nascar.Map.Gbx,d33e728b-6867-401b-ac17-15983aeb1350,IzNbEjntbY2juMoYHR5J74Ta4Od,139000,111000,98000,92100
$s$f50S$f60a$f70n$f80d$f90y $fc0Rupture,Sandy Rupture.Map.Gbx,dd7eb09b-b869-4b13-94ca-693df558dc95,j6KgdxmESypAizLswTnAVJezz40,68000,54000,48000,44994
$s$fffIsland of $dfbS$bf9u$af7n$9f5rise,Island_of_Sunrise.Map.Gbx,612637ea-ff5f-497e-ac84-e61b0c1aac46,j75kgZLRwlZzpB8JU8WDJmt7Deh,72550,62550,56550,52552
$o$n$C9FD$DBFr$EDFea$FFFm$C9FW$DBFo$EDFrl$FFFd,DreamWorld.Map.Gbx,3ac5a7e1-5ff5-4275-ac10-cb8a3cdc61ed,K42jRePX1fQziuXV__QoyrnCVVd,60000,50000,45000,43636
$dffMy $bffL$dffo$fffv$dffe $bffIs $dffWi$fffn$dffte$bffr,My Love Is Winter.Map.Gbx,a441b5a0-1539-4cd4-a2b4-e4cc411cca01,ka8SCMvOV4xPnHT_FN3pKPE2SQi,73000,58000,52000,48167
$F90$oS$ccciege,Siege.Map.Gbx,df16da3d-9009-4fed-b413-bb5e67c0d082,kAmPiCIA_3xtrXFDvB7PFewBrbj,61000,49000,43000,40425
$000B$880$FF0E$FF0$000E,Bee.Map.Gbx,d58e2779-5ed0-4d57-80bb-d89fefbb55c4,kmoxnx4r745DkOarqRE6R0j8Gvg,70000,56000,50000,46492
$s$090O$282v$383e$575r$666G$666r$474o$282w$090n $iEvolution,OverGrown Evolution.Map.Gbx,db2704d7-27f7-40b3-a9df-238991459c6a,KpTPszJhhOSWpwDfwAvIhvatoQ8,52000,41000,37000,34033
Arrakis,Arrakis.Map.Gbx,3b640c72-1295-400c-a210-83f688203290,LtnD6rAtaAdVLqs0rnI3mnpPZs8,78000,63000,56000,51913
$o$s$6C0M$7C0o$8D0un$9D0t$AD0a$BE0i$CE0n$DE0 D$EF0e$FF0w $6C0$iEvolution,Mountain Dew Evolution.Map.Gbx,369ad796-b06e-464f-a0a4-99effa8d35c3,m_6PjcDTe09gtdaYprkJ2K5j0b2,71000,57000,50000,47080
ORBIT,ORBIT.Map (2).Gbx,5c6bc741-0d5b-478e-969f-ff7d5917bad5,M3iE5nXHkXuhgt2D9hX4xe_Y_s7,67000,54000,48000,44655
$s$i$FFFM$DEFi$ADFn$8BFd$5AF $39FB$39Fe$29Fnd$19Fin$09Fg,Mind Bending.Map.Gbx,6b6d2b72-69c8-4a34-be34-f30b10cfa03c,MnZ0RjRJeWxxWRsXUlgF8tCe6pm,64000,51000,45000,42194
$o$n$fffv $aaaR $fffa m,v R a m.Map.Gbx,4fdabe3d-0fc5-430d-a98b-53856df844d9,nb5CJNEuhVLRdisYqvbvSy2tiEa,60000,48000,43000,39914
"$s$i$w$f10Ð$f20Ð end world 4,1","end world 4,1.Map.Gbx",f109981f-286a-4361-a802-d9b5f844a9da,ncQZCg8d5I58GA905dZ99PVFE6e,48000,39000,34000,31974
$s$w$f33Haru,Haru.Map.Gbx,c48af306-8639-438e-a46d-9c9b8f254f77,noZ1mwHoXkZsiVb6dAoWCbWsuwe,70000,56000,49000,46087
$o$i$90CE$A0Bu$B0Ap$C09ho$D08r$E07i$F06a,Euphoria.Map.Gbx,37ee47cd-88bc-4785-b655-efa9d9bdc94b,ntiFUC7BW2yicWexqykICvoilUb,65000,52000,46000,42808
$s$fa0Lagoon Cove $3ffv3,Lagoon Cove v3.Map.Gbx,c5c4270c-ea2b-4749-9936-d1986b2bf31a,nUqbQF_zyR9nU0RPeeU2wo6LYya,80200,71110,65740,60742
Collapsed sea,Collapsed sea.Map.Gbx,b745dbc3-a969-4076-ae16-0120e47e468b,o6VBKHBl900A8lt01jfJs3GH6N4,56000,45000,40000,37258
$0F0$o Alien ISS,Alien ISS.Map.Gbx,ddf8270b-6e30-40b0-912a-9ce15a67eb2e,Oa5yM3b2uFCmyOd2RKGbreS5zrf,86000,69000,61000,56777
$o$fffMTC - $efeS$dfdu$cfcm$bfbm$afai$9f9t $8f8R$7f7u$6f6n,886390068E6E3BD019CF039966F52C79ADDD855D8B676608319C3CABCCAE5427DA4009A5471EBF50E40360178458FA74.Map.Gbx,452d8c33-14ba-4163-98a7-3eae99a64416,OdR7q03M87_avNbET6358mfcPCd,79000,63000,56000,52275
$06FRace on the clouds,Race on the clouds.Map.Gbx,a1fddf5e-7833-4333-ad02-8d1771769f5f,OW0d6P6xQIhxwnJb0ZUNnzghywb,53000,43000,38000,35090
Circuit Indianapolis #14,Circuit Indianapolis #14.Map.Gbx,03e598d5-df0e-4776-93c7-e84bdd64088a,p7kQXlY3j8POm9MvjV7kQSUCnGl,121000,97000,85000,80080
$o$f90F$f60O$f30G,FOG.Map.Gbx,f4a7e018-a7c5-4d68-9c2c-ccce7f537875,p8MRHAE21bxomvwksHmNH0XZvx7,63000,51000,45000,41948
$F9FM$F9Eu$EACl$EABt$DB9i$DB8B$DB8i$CC6o$AD4m$9E2e$7F0s,MultiBiomes.Map.Gbx,0954facb-1908-47cf-b9bb-9173dd02d1dc,PD3UTE41OFM7iy5bkUfXOa9EFSj,59000,47000,42000,38998
$s$i$fffGoing Deeper,Going_Deeper.Map.Gbx,ea0c152d-a831-4d80-94bc-26b359cd52cf,pfTaVJvZ1l6dtigqD53K3B7Uksc,72000,57000,51000,47458
$s$BA0The $B80Chase,The Chase.Map.Gbx,cedf375d-b037-43ea-9105-0383f2df9846,phtbPyuYp93ESeInJnxaG7kVHp8,65000,52000,46000,42668
$s$o$369Mael$z$fffstrom,CE3C763F2565AAA45C9EBCDC009F0E8F1DFC9E737272A10C981D86936E607D3A96AF3950BF1C0AB4E6AA89E8F2D3FF78.Map.Gbx,59710419-687a-428a-81d8-8ecc34737171,pKJ6nMd95uCvQGMmxbv6FtlVW2j,73000,58000,51000,48086
$o$s$FF0S$FE0p$FD0e$FC0e$FC0d$FB1f$FA2u$F93n$fff Coast,Speedfun Coast.Map.Gbx,2acb3e57-458b-4515-9ddd-aaa805ddd8ba,pzYbzS5LsixHloqR9tRFADCpzX0,75000,71500,69700,68753
$w$sAbrupt $1f1D$d50ecay,Abrupt Decay.Map.Gbx,293dc08d-aa12-45e2-811f-f0fb64c50b60,q1CGWCeI31cGCGLPgzHADt7HKS4,74000,59000,52000,48913
Grip City,Grip City.Map.Gbx,c75f7712-d97e-4570-8c7b-79a23da9635f,Qj4WKBMN9BeZ1cSnMHj8ilhVMN9,64000,51000,45000,42078
MIXTA VIA,Mixta Via.Map.Gbx,ad836ba5-9f0a-469c-a0e3-a66c9c62d36b,Qng0TknyPLsbWvymeMfmRACcz_m,68000,54000,48000,44981
$o$F93S$FA2o$FB1l$FC0s$FC0t$FD0i$FE0c$FF0e,Solstice.Map.Gbx,0a979dfd-27cb-4937-b087-17611dbe727b,QsTdAXX2wA2EXa1zZdJJsNQhIcg,71000,57000,50000,46967
$w$s$i$778Equality,Equality.Map.Gbx,06c0af87-706d-4f86-9e06-556e7984601b,qvZrZWLCkN3_kw5fv7SLQYEFdJd,71000,57000,50000,46773
$3F3E$9F9X$FFFI$FFFLE,EXILE.Map.Gbx,504b222b-4acc-46ee-bad5-13302f3c9605,RENIAHYg_13EIJRujHnz6aGj1u0,80000,64000,57000,53275
Everest,Everest.Map.Gbx,e4a2e76f-c386-4da9-a40a-5316ef3db679,rk3Mm1ElCw9_UoCVuc9pzfYUcmk,49000,39000,34000,32039
$o$fffC$393a$252t$fffn$393i$252p,Catnip.Map.Gbx,2ddfe701-ca21-475b-a659-0b2a5f90a004,rUQ7Vo3t_MriKI8YIBR88Y92Qcm,63000,51000,45000,41970
Descent,Descent.Map.Gbx,53650ffc-ae87-477b-b58b-08159348bf87,rwFNJyNKIKBSqwxnx9DUMtVFnWk,75000,60000,53000,49488
$o$F30Konfians sé zié,Konfians sé zié.Map.Gbx,eae49ba9-0a74-4311-91bf-e70cea3a4647,rysazgQG2gaFKXc_ZfTj_OXq5B1,61000,49000,43000,40453
$00fIslands,Islands.Map.Gbx,efbe764f-71ac-44b5-b7b1-3fae716f711e,sbepOn1MbSGYB8sCQLWaWXvaqxg,54000,44000,39000,35863
Metz ,Metz .Map.Gbx,2109b936-d790-4f6d-9074-6ef163e491f0,sXQPvu24wBY5y6pASOb0l0ynAGl,47000,38000,33000,30921
Tropicana ,Tropicana .Map.Gbx,e62fcef7-bebf-4c2b-ab66-30b8ba215cd6,t2otHgFZ1BfTdHk42zE14HUCK8,56000,45000,40000,37102
Hidden Cave,Hidden Cave.Map.Gbx,098222de-e510-4a27-bace-a5d6aa37da5c,T7SlpfkFoWe3moK4lZPY_6qZFZm,58000,46000,41000,38105
$936P$A46e$A56a$B55r$B65l$C75 $C85o$D84f$D94 $EA4G$EB4o$FB3b$FC3i,Pearl of Gobi.Map.Gbx,1eac1043-c803-4272-9006-39c16a41e49e,TBuE4Fm4Ij0z2nrFL_y5JbsIYdl,79000,63000,56000,52137
$sMTC - Yucatán,MTC - Yucatán.Map.Gbx,f8d97b94-afca-4388-946d-9d3262b18ef0,tUJqpPRxLqZX_WNygg04osbUq07,82000,65000,58000,54023
$s$i$w$878Freedom,Freedom.Map.Gbx,cc539000-cb5e-44d0-b4e5-45335e7599d1,tYzdFThRpADab_gsv4CK1HeTtW1,74000,60000,53000,49198
PURE ZONE,pure zone.Map.Gbx,3359c703-5025-4118-ba67-64834b9030c6,uJ2LwebWW6PbUKVqRLpBw1WKrah,60000,48000,43000,39988
Freedom Valley,Freedom Valley.Map.Gbx,272e8df4-63de-49fc-b1f8-5e7c8697ac12,v9OG97g8RF7p6Uq81LY2wbwco15,59000,47000,42000,39155
$n$aaftiny$fff$oTurns,tinyTurns.Map.Gbx,bd6c1122-1c26-4938-8d5b-825e6db25b07,vgN17LvLcit6WLVIClAi2z952x9,40000,32000,29000,26434
$o$i$FFFS$EFFn$DFFo$CFFwl$BFFa$AFFn$9FFd,Snowland.Map.Gbx,bd1541d6-6b97-4c67-94e9-aec1abd76eb3,VjU3EfuxIgOBuS9_f7rA2N1E6s0,79000,63000,56000,52217
$s$o$30FXaruh,Xaruh.Map.Gbx,4caaf4c6-1dc4-421f-8e84-a86b3b6b4060,VwpGTRvvAJ7TKVs84lEq5ZJiVv0,73000,58000,52000,48314
Are you tough enough?,Are you tough enough_.Map.Gbx,6faff4ff-1bcd-450a-91ac-f526b5afe7d1,vynPC16OJcs9_pDhBBT6M9F4qB8,100000,80000,71000,66277
$i$s$fffC$0b0o$fffrnerTech$0b0-,CornerTech-.Map.Gbx,e0ac6791-38a8-4998-8028-36f140e7a93c,wNTu807u2hF4ehDmaY9rsPb9sK4,71000,57000,50000,46911
Corrupted File,Corrupted File.Map.Gbx,cc83fbeb-5caf-4a93-a5c5-9fa059662ac5,wvW8roHXG3ZFHgFaBckNIUVlVmh,44000,36000,32000,29270
$s$i$F60|$fffRustica,_Rustica.Map.Gbx,fcea7da8-49b9-4522-9d63-a7987bbefdb4,Xe2o6qKrlUKYBRuxPTs7rBFcMp6,69000,56000,49000,45878
